0.0579779,0.0254084,0.0254776,0.0205112,0.0197563,0.0157592,0.0172004,0.0134698,0.0179598,0.0209411
0.0724409,0.0300368,0.0361652,0.0350482,0.0378965,0.0346594,0.0426942,0.0385980,0.0487946,0.0513723
0.0543038,0.0210232,0.0318498,0.0366642,0.0439090,0.0469834,0.0652406,0.0655363,0.0786922,0.0784744
0.0218389,0.00839477,0.0170783,0.0225370,0.0296144,0.0389780,0.0620005,0.0685093,0.0778863,0.0757672
0.00331619,0.00302436,0.00570114,0.00676749,0.00961753,0.0179529,0.0342503,0.0423131,0.0450605,0.0441381
0.000726540,0.00291499,0.00225858,0.000633444,0.00110164,0.00333588,0.00875244,0.0128650,0.0125600,0.0133730
0.00130815,0.00227013,0.00170219,0.00101312,0.00250415,0.000855336,0.00146084,0.00137707,0.00164836,0.00222026
0.00149427,0.00107494,0.000937429,0.00154721,0.00406986,0.00230522,0.00350129,0.00214849,0.00295961,0.00266475
0.00239538,0.000666435,0.000482758,0.00120341,0.00335672,0.00260015,0.00412676,0.00324172,0.00353422,0.00342633
0.00217477,0.000529326,0.000466482,0.000761534,0.00211514,0.00227323,0.00317959,0.00302771,0.00259476,0.00306587
0.000942788,0.000718327,0.000530256,0.000488186,0.000940909,0.00152612,0.00222215,0.00255525,0.00178373,0.00227817
0.000728831,0.00160101,0.000614887,0.000816243,0.000500564,0.000555533,0.00106464,0.00129389,0.000900645,0.00102356
0.00108635,0.00251748,0.000689803,0.00148605,0.00118667,0.000193014,0.000632000,0.000519511,0.000527177,0.000349203
0.000829634,0.00269182,0.000731472,0.00160028,0.00196169,0.000420115,0.00145083,0.00132259,0.000824079,0.000523960
0.000538603,0.00211273,0.000657405,0.00105717,0.00183548,0.000863675,0.00255480,0.00233259,0.00117645,0.000783090
0.000834028,0.00134194,0.000445572,0.000507035,0.00111935,0.00130602,0.00325111,0.00225206,0.00128996,0.000909318
0.00109385,0.000899450,0.000282283,0.000306985,0.000704332,0.00145551,0.00347359,0.00152545,0.000957265,0.000910075
0.000824254,0.000867022,0.000224903,0.000320263,0.000787597,0.00136413,0.00320318,0.00126190,0.000470605,0.000715694
0.000486106,0.00109031,0.000180740,0.000379596,0.000843416,0.00122465,0.00256454,0.00180437,0.000573693,0.000527188
0.000442304,0.00140522,0.000203233,0.000439707,0.000639350,0.000965865,0.00181414,0.00232009,0.00106442,0.000475747
0.000416053,0.00169108,0.000370514,0.000469560,0.000451006,0.000667429,0.00114541,0.00194942,0.00107044,0.000412648
0.000306155,0.00191097,0.000583465,0.000569842,0.000567967,0.000580708,0.000680614,0.00103311,0.000556659,0.000256078
0.000433997,0.00202526,0.000683443,0.000954405,0.00111517,0.000788879,0.000525203,0.000560730,0.000245525,0.000134843
0.000888070,0.00204588,0.000717502,0.00159292,0.00190037,0.00123705,0.000724745,0.000832502,0.000520902,0.000189001
0.00134876,0.00214618,0.000938562,0.00221979,0.00248814,0.00174330,0.00117963,0.00132006,0.00112019,0.000384145
0.00149426,0.00244901,0.00135164,0.00274642,0.00279780,0.00212379,0.00179686,0.00164079,0.00164133,0.000581233
0.00127016,0.00275430,0.00157010,0.00325078,0.00327941,0.00248350,0.00272740,0.00210517,0.00206358,0.000759013
0.000886172,0.00259624,0.00138735,0.00357449,0.00416965,0.00306436,0.00409176,0.00318409,0.00269449,0.00102331
0.000596013,0.00180499,0.00106219,0.00335834,0.00477483,0.00378599,0.00531142,0.00461484,0.00345669,0.00134378
0.000425810,0.000906613,0.000879490,0.00253486,0.00409414,0.00414510,0.00526964,0.00525696,0.00356261,0.00149059
0.000272185,0.000456317,0.000813773,0.00149076,0.00230748,0.00370631,0.00369646,0.00427162,0.00253620,0.00132123
0.000175089,0.000359026,0.000703405,0.000696892,0.000742039,0.00263877,0.00174477,0.00232172,0.00111237,0.000919453
0.000205126,0.000296912,0.000531818,0.000329261,0.000167376,0.00153931,0.000575482,0.000848116,0.000334460,0.000500674
0.000313420,0.000204970,0.000416550,0.000230558,0.000200549,0.000810892,0.000247997,0.000470705,0.000324572,0.000301021
0.000462818,0.000146314,0.000378378,0.000189183,0.000338571,0.000444066,0.000325490,0.000831525,0.000528701,0.000343886
0.000589717,0.000140477,0.000341773,0.000232080,0.000481743,0.000269157,0.000495313,0.00130336,0.000543328,0.000391754
0.000573351,0.000138513,0.000410982,0.000485787,0.000621186,0.000213234,0.000531569,0.00132224,0.000355223,0.000316594
0.000475267,0.000207645,0.000779684,0.000841196,0.000740499,0.000343636,0.000512882,0.000826916,0.000198328,0.000248652
0.000452291,0.000584608,0.00122921,0.00109867,0.000810460,0.000717415,0.000855246,0.000494105,0.000298119,0.000317817
0.000466119,0.00119879,0.00127404,0.00121688,0.000735025,0.00118262,0.00155802,0.000891114,0.000616051,0.000496970
0.000423055,0.00152303,0.000971582,0.00112080,0.000561665,0.00145994,0.00194269,0.00168781,0.000892838,0.000658120
0.000358508,0.00126511,0.000858197,0.000767409,0.000496922,0.00148112,0.00163364,0.00219098,0.000927449,0.000711374
0.000316209,0.000754172,0.00104720,0.000443185,0.000545861,0.00138025,0.00109072,0.00214076,0.000726005,0.000672532
0.000282694,0.000414419,0.00115139,0.000366447,0.000515104,0.00118747,0.000785698,0.00164100,0.000457834,0.000573313
0.000250091,0.000326496,0.000964960,0.000348679,0.000365398,0.000901089,0.000656931,0.000917630,0.000313154,0.000435172
0.000222323,0.000426612,0.000665385,0.000249397,0.000232942,0.000672853,0.000545049,0.000341694,0.000303826,0.000305923
0.000195802,0.000605235,0.000480764,0.000152373,0.000201439,0.000661663,0.000479373,0.000179830,0.000266352,0.000218327
0.000176714,0.000608069,0.000409654,0.000105172,0.000230287,0.000899030,0.000534504,0.000382112,0.000183547,0.000207726
0.000185570,0.000377684,0.000331321,0.000124316,0.000228428,0.00118247,0.000665311,0.000779627,0.000270734,0.000291155
0.000222316,0.000230608,0.000302219,0.000183418,0.000183266,0.00110408,0.000657454,0.00108721,0.000550783,0.000356419
0.000272618,0.000297955,0.000438016,0.000194266,0.000222354,0.000622105,0.000419555,0.000952437,0.000705117,0.000296453
0.000372990,0.000376864,0.000658605,0.000175692,0.000424371,0.000236203,0.000199260,0.000509139,0.000574180,0.000192391
0.000565584,0.000486104,0.000945629,0.000203527,0.000639604,0.000192936,0.000172796,0.000307945,0.000404522,0.000150912
0.000702539,0.000780523,0.00142500,0.000289781,0.000722409,0.000306854,0.000190980,0.000474400,0.000416224,0.000149246
0.000539031,0.00100607,0.00177144,0.000379399,0.000772244,0.000629678,0.000233419,0.000739444,0.000506463,0.000159218
0.000233509,0.000895540,0.00135082,0.000338332,0.000838986,0.00117667,0.000558490,0.00108346,0.000557583,0.000257003
0.000267198,0.000847531,0.000518902,0.000237292,0.000700795,0.00130702,0.00103745,0.00144271,0.000676816,0.000521061
0.000642276,0.00133511,0.000584339,0.000455225,0.000382085,0.000670665,0.00100926,0.00133567,0.000823875,0.000792670
0.000942814,0.00200073,0.00182337,0.00104865,0.000463116,0.000265280,0.000468826,0.000704869,0.000674893,0.000747600
0.00113295,0.00211987,0.00297093,0.00155086,0.00121310,0.00119391,0.000588428,0.000467600,0.000363044,0.000481306
0.00131718,0.00152972,0.00306698,0.00161419,0.00189653,0.00282476,0.00202379,0.00136751,0.000561262,0.000576470
0.00120285,0.000673465,0.00232848,0.00127587,0.00174393,0.00349110,0.00365457,0.00285294,0.00127384,0.00121017
0.000688231,0.000194935,0.00132788,0.000785451,0.00105705,0.00266908,0.00404323,0.00373148,0.00171902,0.00185005
0.000243914,0.000436525,0.000526138,0.000505266,0.000585820,0.00132664,0.00310159,0.00342085,0.00165374,0.00203091
0.000214799,0.000998590,0.000223727,0.000582913,0.000472554,0.000469786,0.00169762,0.00223743,0.00143322,0.00171769
0.000418591,0.00117955,0.000376519,0.000741299,0.000426163,0.000273876,0.000626604,0.000993706,0.00108299,0.00107913
0.000530753,0.000856114,0.000715214,0.000711702,0.000329482,0.000374395,0.000205458,0.000387584,0.000585199,0.000474997
0.000443382,0.000430165,0.000948689,0.000578111,0.000260393,0.000407065,0.000250760,0.000404705,0.000330150,0.000242149
0.000298922,0.000204319,0.000822147,0.000502500,0.000256708,0.000302384,0.000381584,0.000512828,0.000449418,0.000288985
0.000341788,0.000261454,0.000394640,0.000464555,0.000276777,0.000199476,0.000389717,0.000467318,0.000544162,0.000318307
0.000719966,0.000633724,0.000184153,0.000414599,0.000315908,0.000211119,0.000291500,0.000397931,0.000380855,0.000255821
0.00135360,0.00128419,0.000718312,0.000465884,0.000463594,0.000440487,0.000251617,0.000331922,0.000177277,0.000183084
0.00191015,0.00200980,0.00196771,0.000805158,0.000816248,0.00100113,0.000474795,0.000260439,0.000212845,0.000166111
0.00199339,0.00242975,0.00325252,0.00137829,0.00137011,0.00174410,0.000989971,0.000365993,0.000583274,0.000267875
0.00152696,0.00220516,0.00372602,0.00172830,0.00195742,0.00218978,0.00157971,0.000751437,0.00124351,0.000558546
0.000880176,0.00143110,0.00311540,0.00143352,0.00225888,0.00200121,0.00196097,0.00118628,0.00201751,0.00102650
0.000462322,0.000646672,0.00197913,0.000717836,0.00202441,0.00138541,0.00195846,0.00128839,0.00256941,0.00143422
0.000322114,0.000263655,0.00108944,0.000201962,0.00135779,0.000827804,0.00157282,0.000926577,0.00257073,0.00144871
0.000286383,0.000200129,0.000729861,0.000127178,0.000679017,0.000547415,0.00100993,0.000423587,0.00202494,0.00105480
0.000256725,0.000203333,0.000763087,0.000272511,0.000364167,0.000414413,0.000559525,0.000172065,0.00131120,0.000583136
0.000213215,0.000188295,0.000956691,0.000377598,0.000460153,0.000297587,0.000342855,0.000151043,0.000793067,0.000297690
0.000159273,0.000189507,0.000990820,0.000314103,0.000715351,0.000228096,0.000281762,0.000148954,0.000515512,0.000209938
0.000132259,0.000293495,0.000669978,0.000161101,0.000822626,0.000233938,0.000295179,0.000175232,0.000366028,0.000220921
0.000135239,0.000530620,0.000255064,0.000163403,0.000657986,0.000244940,0.000337271,0.000297601,0.000306258,0.000265371
0.000133200,0.000721763,0.000116776,0.000372380,0.000363348,0.000206877,0.000330273,0.000419313,0.000311666,0.000342917
0.000147086,0.000694340,0.000218626,0.000538098,0.000191319,0.000143262,0.000246886,0.000443203,0.000309138,0.000469458
0.000214772,0.000539859,0.000311566,0.000493389,0.000212924,9.16414e-005,0.000159202,0.000387699,0.000290553,0.000637412
0.000294423,0.000407638,0.000315639,0.000370672,0.000257293,8.24807e-005,0.000124281,0.000290281,0.000299714,0.000771978
0.000330961,0.000307411,0.000273140,0.000365312,0.000206988,0.000143670,0.000120261,0.000175653,0.000295982,0.000731408
0.000356217,0.000223918,0.000211879,0.000488261,0.000151810,0.000259708,0.000114926,0.000104435,0.000219268,0.000498437
0.000404623,0.000175788,0.000163598,0.000627050,0.000150899,0.000397380,0.000124200,0.000134165,0.000126727,0.000260167
0.000408612,0.000174635,0.000171871,0.000714599,0.000148278,0.000556736,0.000155690,0.000229677,0.000104841,0.000158020
0.000311685,0.000208183,0.000237735,0.000734555,0.000198440,0.000695639,0.000154154,0.000299693,0.000141833,0.000169551
0.000180672,0.000219625,0.000283909,0.000668607,0.000392966,0.000704927,0.000103333,0.000311651,0.000176464,0.000239485
9.60144e-005,0.000181573,0.000237583,0.000543062,0.000585902,0.000559476,8.42145e-005,0.000285157,0.000180216,0.000315145
6.45755e-005,0.000162624,0.000147217,0.000428599,0.000593942,0.000361798,0.000126353,0.000227642,0.000169110,0.000340378
7.86391e-005,0.000199283,0.000102276,0.000337071,0.000517740,0.000225619,0.000156816,0.000154970,0.000168929,0.000298791
0.000130373,0.000231371,0.000111783,0.000236375,0.000534087,0.000240396,0.000160643,0.000114385,0.000166946,0.000225563
0.000186218,0.000243970,0.000174151,0.000172035,0.000617663,0.000406552,0.000211114,0.000148949,0.000148187,0.000193427
0.000218017,0.000315946,0.000300668,0.000227249,0.000660193,0.000526675,0.000303019,0.000260695,0.000146953,0.000207901
0.000233527,0.000479551,0.000432754,0.000382484,0.000628363,0.000441015,0.000326671,0.000404395,0.000174061,0.000181610
0.000270193,0.000627394,0.000507598,0.000542574,0.000564881,0.000326404,0.000262690,0.000525417,0.000189931,0.000146453
0.000367840,0.000638669,0.000554830,0.000659025,0.000558579,0.000421385,0.000239746,0.000605473,0.000194924,0.000249312
0.000534161,0.000555447,0.000629195,0.000753677,0.000676127,0.000672932,0.000336601,0.000644041,0.000223731,0.000484330
0.000714902,0.000490880,0.000700107,0.000866950,0.000920618,0.000928068,0.000490013,0.000618381,0.000300709,0.000720654
0.000803180,0.000490168,0.000670462,0.000987728,0.00122692,0.00112227,0.000603517,0.000539786,0.000471426,0.000883169
0.000758837,0.000669823,0.000571631,0.00104563,0.00144402,0.00119288,0.000631352,0.000507978,0.000739640,0.000956798
0.000679394,0.00112422,0.000590454,0.00103865,0.00148535,0.00115464,0.000630425,0.000568601,0.000978133,0.000996980
0.000627522,0.00149730,0.000706859,0.00107052,0.00144867,0.00111468,0.000702112,0.000635663,0.00104270,0.00107455
0.000543710,0.00127890,0.000649021,0.00115016,0.00132809,0.00102814,0.000792121,0.000713834,0.000920458,0.00114408
0.000432791,0.000655062,0.000392072,0.00112938,0.000929844,0.000769562,0.000746242,0.000889710,0.000713618,0.00113352
0.000388098,0.000293863,0.000200957,0.000954442,0.000387801,0.000435861,0.000574166,0.00101075,0.000554027,0.00103142
0.000420470,0.000350926,0.000192257,0.000756206,0.000181434,0.000230837,0.000408395,0.000858967,0.000513603,0.000824339
0.000451429,0.000458690,0.000296987,0.000619983,0.000372612,0.000203083,0.000315969,0.000588513,0.000563418,0.000623792
0.000435946,0.000431780,0.000412856,0.000522453,0.000529711,0.000314472,0.000312230,0.000552619,0.000676300,0.000688985
0.000492064,0.000405979,0.000514560,0.000507803,0.000540140,0.000529049,0.000405731,0.000906927,0.000900054,0.00100353
0.000774541,0.000591895,0.000891001,0.000679848,0.000778666,0.000732793,0.000585785,0.00150056,0.00119822,0.00117402
0.00104600,0.000994638,0.00170305,0.00104353,0.00141173,0.000795701,0.000824665,0.00195087,0.00134137,0.00103988
0.000878526,0.00125976,0.00223227,0.00148353,0.00211768,0.000766938,0.00106582,0.00208642,0.00115754,0.000921409
0.000438538,0.00127510,0.00177937,0.00183617,0.00253442,0.000832497,0.00121943,0.00214755,0.000781357,0.000979541
0.000243184,0.00151707,0.000965284,0.00193547,0.00254643,0.00100719,0.00116449,0.00207379,0.000474448,0.000919111
0.000261568,0.00192318,0.000641635,0.00163308,0.00210906,0.00101935,0.000837199,0.00146574,0.000357540,0.000664614
0.000201410,0.00164274,0.000518805,0.000973114,0.00133201,0.000703920,0.000442150,0.000688575,0.000469060,0.000614282
0.000213853,0.000805971,0.000318986,0.000471984,0.000819640,0.000376350,0.000366078,0.000541371,0.000815741,0.000872172
0.000508459,0.000566890,0.000611678,0.000690942,0.00110601,0.000430775,0.000719355,0.000791657,0.00118750,0.00101580
0.000913073,0.000930688,0.00134534,0.00127138,0.00167963,0.000727698,0.00119659,0.000699978,0.00123930,0.000857638
0.00124957,0.000876558,0.00150827,0.00129634,0.00164590,0.000877092,0.00140864,0.000427367,0.000916143,0.000655583
0.00148605,0.000407674,0.000878997,0.000744386,0.00111649,0.000833324,0.00118895,0.000459702,0.000513856,0.000527745
0.00146207,0.000284051,0.000308915,0.000377761,0.000729810,0.000731628,0.000720073,0.000602595,0.000272460,0.000358383
0.00106308,0.000480989,0.000225778,0.000355255,0.000502049,0.000569672,0.000376024,0.000512603,0.000169659,0.000194326
0.000541452,0.000547805,0.000297572,0.000266892,0.000244086,0.000370793,0.000294550,0.000292570,0.000101503,0.000192809
0.000237563,0.000553891,0.000299327,0.000116216,0.000133492,0.000246710,0.000297571,0.000168331,6.34637e-005,0.000311018
0.000183372,0.000686127,0.000294295,0.000146861,0.000226808,0.000220816,0.000253554,0.000187699,0.000116690,0.000392601
0.000219523,0.000732426,0.000255065,0.000242812,0.000308786,0.000242988,0.000197821,0.000270305,0.000242847,0.000398931
0.000252998,0.000502890,0.000135407,0.000227793,0.000309869,0.000286693,0.000186310,0.000309056,0.000325669,0.000364713
0.000260177,0.000196942,7.02146e-005,0.000210564,0.000292699,0.000341253,0.000257496,0.000268785,0.000319317,0.000309951
0.000248705,9.88581e-005,0.000155235,0.000301265,0.000268126,0.000394652,0.000398224,0.000203506,0.000326773,0.000304493
0.000270663,0.000255206,0.000288101,0.000438285,0.000244381,0.000430570,0.000545531,0.000210416,0.000444385,0.000429732
0.000340763,0.000510449,0.000373262,0.000541047,0.000244708,0.000442261,0.000718689,0.000379398,0.000614599,0.000586055
0.000383905,0.000653886,0.000404547,0.000543078,0.000278075,0.000437720,0.000936950,0.000629247,0.000680041,0.000544295
0.000346061,0.000571356,0.000374186,0.000411933,0.000312080,0.000405659,0.00100727,0.000669377,0.000563661,0.000306911
0.000266712,0.000339639,0.000304321,0.000248375,0.000270626,0.000351434,0.000745704,0.000402394,0.000385894,0.000163704
0.000205459,0.000147507,0.000236450,0.000159718,0.000165857,0.000350097,0.000388744,0.000183154,0.000358005,0.000255910
0.000197962,0.000134414,0.000187472,0.000116471,0.000116616,0.000435241,0.000418117,0.000327400,0.000541688,0.000426457
0.000272249,0.000270544,0.000239324,0.000119008,0.000149654,0.000501185,0.000899993,0.000634679,0.000796500,0.000583772
0.000415687,0.000403694,0.000480526,0.000288316,0.000187444,0.000445843,0.00127906,0.000750439,0.000981720,0.000767393
0.000569243,0.000502762,0.000846026,0.000668175,0.000233631,0.000322074,0.00107818,0.000675537,0.00110814,0.000869459
0.000703431,0.000717753,0.00124263,0.00112795,0.000365631,0.000266419,0.000621660,0.000624930,0.00126567,0.000770482
0.000832442,0.00109795,0.00166539,0.00148406,0.000578868,0.000366563,0.000598477,0.000675769,0.00144723,0.000600641
0.000935273,0.00141907,0.00197973,0.00160599,0.000766091,0.000585605,0.000991876,0.000726200,0.00146251,0.000480407
0.000907068,0.00135497,0.00185165,0.00143067,0.000811558,0.000731602,0.00109670,0.000618571,0.00112756,0.000328759
0.000657197,0.000842961,0.00117935,0.000999954,0.000685323,0.000631443,0.000640278,0.000333752,0.000582690,0.000173082
0.000341216,0.000302027,0.000432037,0.000530462,0.000510091,0.000416607,0.000185638,0.000151667,0.000211013,0.000197741
